,Gene Start,Gene Size,Strand,Gene Product,Accession
12776,1155643.0,242.0,-,hypothetical protein_99,1086.0
12777,1203366.0,818.0,-,hypothetical protein_88,1122.0
12778,1204455.0,3263.0,-,hypothetical protein_50,1123.0
12779,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
12780,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
12781,1351245.0,1589.0,+,hypothetical protein_47,1260.0
12782,1354091.0,785.0,-,hypothetical protein_46,1262.0
12783,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
12784,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
12785,1356843.0,620.0,+,hypothetical protein_64,1265.0
12786,1357962.0,689.0,+,hypothetical protein_43,1266.0
12787,1726244.0,941.0,-,hypothetical protein_116,1604.0
12788,1727182.0,1223.0,-,hypothetical protein_117,1605.0
12789,1729077.0,287.0,+,hypothetical protein_23,1606.0
12790,1730402.0,458.0,+,hypothetical protein_97,1609.0
12791,2009177.0,281.0,-,hypothetical protein_26,1902.0
12792,2013585.0,1004.0,-,hypothetical protein_52,1906.0
12793,2471291.0,194.0,+,hypothetical protein_37,2336.0
12794,2473718.0,320.0,+,hypothetical protein_24,2340.0
12795,2475334.0,218.0,+,hypothetical protein_20,2342.0
12796,2628833.0,95.0,-,hypothetical protein_110,2484.0
12797,2630407.0,230.0,-,hypothetical protein_114,2487.0
12798,3039888.0,851.0,-,Cytochrome c551 peroxidase,2915.0
12799,3040823.0,305.0,-,hypothetical protein_83,2916.0
12800,3227436.0,230.0,+,hypothetical protein_33,3105.0
12801,3229167.0,1547.0,+,hypothetical protein_120,3106.0
12802,3231287.0,749.0,-,hypothetical protein_89,3108.0
12803,3232557.0,533.0,-,hypothetical protein_90,3109.0
12804,3233253.0,551.0,+,hypothetical protein_91,3110.0
12805,3239128.0,1343.0,+,Type I secretion system membrane fusion protein PrsE,3114.0
12806,3576515.0,638.0,-,hypothetical protein_35,3425.0
12807,3579671.0,263.0,-,hypothetical protein_11,3428.0
12808,3753487.0,383.0,+,hypothetical protein_72,3612.0
12809,3754057.0,560.0,+,hypothetical protein_13,3613.0
12810,3790107.0,1031.0,-,hypothetical protein_57,3646.0
12811,3791298.0,1253.0,-,putative nitrate transporter NarT,3647.0
12812,3792816.0,677.0,-,Nitrate reductase-like protein NarX,3648.0
12813,3793528.0,1028.0,-,hypothetical protein_56,3649.0
12814,3794687.0,1541.0,-,Respiratory nitrate reductase 2 beta chain,3650.0
12815,3796295.0,683.0,-,hypothetical protein_96,3651.0
12816,3796972.0,3644.0,-,Respiratory nitrate reductase 1 alpha chain,3652.0
12817,3800616.0,980.0,-,hypothetical protein_41,3653.0
12818,3809012.0,854.0,-,Cytochrome c oxidase subunit 3,3661.0
12819,3809969.0,650.0,-,Cytochrome c oxidase assembly protein CtaG,3662.0
12820,3810625.0,164.0,-,hypothetical protein_118,3663.0
12821,3810806.0,986.0,-,Protoheme IX farnesyltransferase,3664.0
12822,3811856.0,1613.0,-,Cytochrome c oxidase subunit 1,3665.0
12823,3813552.0,857.0,-,Cytochrome c oxidase subunit 2,3666.0
12824,3815225.0,461.0,+,tRNA (adenine(37)-N6)-methyltransferase,3667.0
12825,3817427.0,224.0,+,hypothetical protein_63,3669.0
12826,3820727.0,197.0,-,hypothetical protein_69,3672.0
12827,3821837.0,749.0,-,hypothetical protein_42,3673.0
12828,77344.0,347.0,-,hypothetical protein_21,66.0
12829,80741.0,935.0,-,hypothetical protein_73,71.0
12830,709160.0,419.0,+,hypothetical protein_6,686.0
12831,710606.0,1181.0,+,hypothetical protein_5,688.0
12832,1045274.0,887.0,+,putative metallo-hydrolase,999.0
12833,1046204.0,1664.0,+,hypothetical protein_77,1000.0
12834,1056891.0,1031.0,-,hypothetical protein_94,1007.0
12835,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
12836,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
12837,1112649.0,4463.0,-,hypothetical protein_92,1051.0
12838,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
12839,1134581.0,2150.0,+,hypothetical protein_123,1068.0
12840,1141406.0,416.0,+,hypothetical protein_122,1071.0
12841,1144020.0,497.0,-,hypothetical protein_103,1075.0
12842,1144514.0,1208.0,-,hypothetical protein_102,1076.0
12843,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
12844,1155228.0,212.0,-,hypothetical protein_49,1085.0
12845,1155643.0,242.0,-,hypothetical protein_99,1086.0
12846,1203366.0,818.0,-,hypothetical protein_88,1122.0
12847,1204455.0,3263.0,-,hypothetical protein_50,1123.0
12848,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
12849,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
12850,1351245.0,1589.0,+,hypothetical protein_47,1260.0
12851,1354091.0,785.0,-,hypothetical protein_46,1262.0
12852,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
12853,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
12854,1356843.0,620.0,+,hypothetical protein_64,1265.0
12855,1357962.0,689.0,+,hypothetical protein_43,1266.0
12856,1726244.0,941.0,-,hypothetical protein_116,1604.0
12857,1727182.0,1223.0,-,hypothetical protein_117,1605.0
12858,1729077.0,287.0,+,hypothetical protein_23,1606.0
12859,1730402.0,458.0,+,hypothetical protein_97,1609.0
12860,2009177.0,281.0,-,hypothetical protein_26,1902.0
12861,2013585.0,1004.0,-,hypothetical protein_52,1906.0
12862,2471291.0,194.0,+,hypothetical protein_37,2336.0
12863,2473718.0,320.0,+,hypothetical protein_24,2340.0
12864,2475334.0,218.0,+,hypothetical protein_20,2342.0
12865,2628833.0,95.0,-,hypothetical protein_110,2484.0
12866,2630407.0,230.0,-,hypothetical protein_114,2487.0
12867,3039888.0,851.0,-,Cytochrome c551 peroxidase,2915.0
12868,3040823.0,305.0,-,hypothetical protein_83,2916.0
12869,3227436.0,230.0,+,hypothetical protein_33,3105.0
12870,3229167.0,1547.0,+,hypothetical protein_120,3106.0
12871,3231287.0,749.0,-,hypothetical protein_89,3108.0
12872,3232557.0,533.0,-,hypothetical protein_90,3109.0
12873,3233253.0,551.0,+,hypothetical protein_91,3110.0
12874,3239128.0,1343.0,+,Type I secretion system membrane fusion protein PrsE,3114.0
12875,3576515.0,638.0,-,hypothetical protein_35,3425.0
12876,3579671.0,263.0,-,hypothetical protein_11,3428.0
12877,3753487.0,383.0,+,hypothetical protein_72,3612.0
12878,3754057.0,560.0,+,hypothetical protein_13,3613.0
12879,3790107.0,1031.0,-,hypothetical protein_57,3646.0
12880,3791298.0,1253.0,-,putative nitrate transporter NarT,3647.0
12881,3792816.0,677.0,-,Nitrate reductase-like protein NarX,3648.0
12882,3793528.0,1028.0,-,hypothetical protein_56,3649.0
12883,3794687.0,1541.0,-,Respiratory nitrate reductase 2 beta chain,3650.0
12884,3796295.0,683.0,-,hypothetical protein_96,3651.0
12885,3796972.0,3644.0,-,Respiratory nitrate reductase 1 alpha chain,3652.0
12886,3800616.0,980.0,-,hypothetical protein_41,3653.0
12887,3809012.0,854.0,-,Cytochrome c oxidase subunit 3,3661.0
12888,3809969.0,650.0,-,Cytochrome c oxidase assembly protein CtaG,3662.0
12889,3810625.0,164.0,-,hypothetical protein_118,3663.0
12890,3810806.0,986.0,-,Protoheme IX farnesyltransferase,3664.0
12891,3811856.0,1613.0,-,Cytochrome c oxidase subunit 1,3665.0
12892,3813552.0,857.0,-,Cytochrome c oxidase subunit 2,3666.0
12893,3815225.0,461.0,+,tRNA (adenine(37)-N6)-methyltransferase,3667.0
12894,3817427.0,224.0,+,hypothetical protein_63,3669.0
12895,3820727.0,197.0,-,hypothetical protein_69,3672.0
12896,3821837.0,749.0,-,hypothetical protein_42,3673.0
12897,3824641.0,560.0,-,hypothetical protein_14,3676.0
12898,77344.0,347.0,-,hypothetical protein_21,66.0
12899,80741.0,935.0,-,hypothetical protein_73,71.0
12900,709160.0,419.0,+,hypothetical protein_6,686.0
12901,710606.0,1181.0,+,hypothetical protein_5,688.0
12902,1045274.0,887.0,+,putative metallo-hydrolase,999.0
12903,1046204.0,1664.0,+,hypothetical protein_77,1000.0
12904,1056891.0,1031.0,-,hypothetical protein_94,1007.0
12905,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
12906,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
12907,1112649.0,4463.0,-,hypothetical protein_92,1051.0
12908,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
12909,1134581.0,2150.0,+,hypothetical protein_123,1068.0
12910,1141406.0,416.0,+,hypothetical protein_122,1071.0
12911,1144020.0,497.0,-,hypothetical protein_103,1075.0
12912,1144514.0,1208.0,-,hypothetical protein_102,1076.0
12913,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
12914,1155228.0,212.0,-,hypothetical protein_49,1085.0
12915,1155643.0,242.0,-,hypothetical protein_99,1086.0
12916,1203366.0,818.0,-,hypothetical protein_88,1122.0
12917,1204455.0,3263.0,-,hypothetical protein_50,1123.0
12918,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
12919,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
12920,1351245.0,1589.0,+,hypothetical protein_47,1260.0
12921,1354091.0,785.0,-,hypothetical protein_46,1262.0
12922,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
12923,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
12924,1356843.0,620.0,+,hypothetical protein_64,1265.0
12925,1357962.0,689.0,+,hypothetical protein_43,1266.0
12926,1726244.0,941.0,-,hypothetical protein_116,1604.0
12927,1727182.0,1223.0,-,hypothetical protein_117,1605.0
12928,1729077.0,287.0,+,hypothetical protein_23,1606.0
12929,1730402.0,458.0,+,hypothetical protein_97,1609.0
12930,2009177.0,281.0,-,hypothetical protein_26,1902.0
12931,2013585.0,1004.0,-,hypothetical protein_52,1906.0
12932,2471291.0,194.0,+,hypothetical protein_37,2336.0
12933,2473718.0,320.0,+,hypothetical protein_24,2340.0
12934,2475334.0,218.0,+,hypothetical protein_20,2342.0
12935,2628833.0,95.0,-,hypothetical protein_110,2484.0
12936,2630407.0,230.0,-,hypothetical protein_114,2487.0
12937,3039888.0,851.0,-,Cytochrome c551 peroxidase,2915.0
12938,3040823.0,305.0,-,hypothetical protein_83,2916.0
12939,3227436.0,230.0,+,hypothetical protein_33,3105.0
12940,3229167.0,1547.0,+,hypothetical protein_120,3106.0
12941,3231287.0,749.0,-,hypothetical protein_89,3108.0
12942,3232557.0,533.0,-,hypothetical protein_90,3109.0
12943,3233253.0,551.0,+,hypothetical protein_91,3110.0
12944,3239128.0,1343.0,+,Type I secretion system membrane fusion protein PrsE,3114.0
12945,3576515.0,638.0,-,hypothetical protein_35,3425.0
12946,3579671.0,263.0,-,hypothetical protein_11,3428.0
12947,3753487.0,383.0,+,hypothetical protein_72,3612.0
12948,3754057.0,560.0,+,hypothetical protein_13,3613.0
12949,3790107.0,1031.0,-,hypothetical protein_57,3646.0
12950,3791298.0,1253.0,-,putative nitrate transporter NarT,3647.0
12951,3792816.0,677.0,-,Nitrate reductase-like protein NarX,3648.0
12952,3793528.0,1028.0,-,hypothetical protein_56,3649.0
12953,3794687.0,1541.0,-,Respiratory nitrate reductase 2 beta chain,3650.0
12954,3796295.0,683.0,-,hypothetical protein_96,3651.0
12955,3796972.0,3644.0,-,Respiratory nitrate reductase 1 alpha chain,3652.0
12956,3800616.0,980.0,-,hypothetical protein_41,3653.0
12957,3809012.0,854.0,-,Cytochrome c oxidase subunit 3,3661.0
12958,3809969.0,650.0,-,Cytochrome c oxidase assembly protein CtaG,3662.0
12959,3810625.0,164.0,-,hypothetical protein_118,3663.0
12960,3810806.0,986.0,-,Protoheme IX farnesyltransferase,3664.0
12961,3811856.0,1613.0,-,Cytochrome c oxidase subunit 1,3665.0
12962,3813552.0,857.0,-,Cytochrome c oxidase subunit 2,3666.0
12963,3815225.0,461.0,+,tRNA (adenine(37)-N6)-methyltransferase,3667.0
12964,3817427.0,224.0,+,hypothetical protein_63,3669.0
12965,3820727.0,197.0,-,hypothetical protein_69,3672.0
12966,3821837.0,749.0,-,hypothetical protein_42,3673.0
12967,3824641.0,560.0,-,hypothetical protein_14,3676.0
12968,77344.0,347.0,-,hypothetical protein_21,66.0
12969,80741.0,935.0,-,hypothetical protein_73,71.0
12970,709160.0,419.0,+,hypothetical protein_6,686.0
12971,710606.0,1181.0,+,hypothetical protein_5,688.0
12972,1045274.0,887.0,+,putative metallo-hydrolase,999.0
12973,1046204.0,1664.0,+,hypothetical protein_77,1000.0
12974,1056891.0,1031.0,-,hypothetical protein_94,1007.0
12975,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
12976,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
12977,1112649.0,4463.0,-,hypothetical protein_92,1051.0
12978,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
12979,1134581.0,2150.0,+,hypothetical protein_123,1068.0
12980,1141406.0,416.0,+,hypothetical protein_122,1071.0
12981,1144020.0,497.0,-,hypothetical protein_103,1075.0
12982,1144514.0,1208.0,-,hypothetical protein_102,1076.0
12983,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
12984,1155228.0,212.0,-,hypothetical protein_49,1085.0
12985,1155643.0,242.0,-,hypothetical protein_99,1086.0
12986,1203366.0,818.0,-,hypothetical protein_88,1122.0
12987,1204455.0,3263.0,-,hypothetical protein_50,1123.0
12988,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
12989,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
12990,1351245.0,1589.0,+,hypothetical protein_47,1260.0
12991,1354091.0,785.0,-,hypothetical protein_46,1262.0
12992,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
12993,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
12994,1356843.0,620.0,+,hypothetical protein_64,1265.0
12995,1357962.0,689.0,+,hypothetical protein_43,1266.0
12996,1726244.0,941.0,-,hypothetical protein_116,1604.0
12997,1727182.0,1223.0,-,hypothetical protein_117,1605.0
12998,1729077.0,287.0,+,hypothetical protein_23,1606.0
12999,1730402.0,458.0,+,hypothetical protein_97,1609.0
13000,2009177.0,281.0,-,hypothetical protein_26,1902.0
13001,2013585.0,1004.0,-,hypothetical protein_52,1906.0
13002,2471291.0,194.0,+,hypothetical protein_37,2336.0
13003,2473718.0,320.0,+,hypothetical protein_24,2340.0
13004,2475334.0,218.0,+,hypothetical protein_20,2342.0
13005,2628833.0,95.0,-,hypothetical protein_110,2484.0
13006,2630407.0,230.0,-,hypothetical protein_114,2487.0
13007,3039888.0,851.0,-,Cytochrome c551 peroxidase,2915.0
13008,3040823.0,305.0,-,hypothetical protein_83,2916.0
13009,3227436.0,230.0,+,hypothetical protein_33,3105.0
13010,3229167.0,1547.0,+,hypothetical protein_120,3106.0
13011,3231287.0,749.0,-,hypothetical protein_89,3108.0
13012,3232557.0,533.0,-,hypothetical protein_90,3109.0
13013,3233253.0,551.0,+,hypothetical protein_91,3110.0
13014,3239128.0,1343.0,+,Type I secretion system membrane fusion protein PrsE,3114.0
13015,3576515.0,638.0,-,hypothetical protein_35,3425.0
13016,3579671.0,263.0,-,hypothetical protein_11,3428.0
13017,3753487.0,383.0,+,hypothetical protein_72,3612.0
13018,3754057.0,560.0,+,hypothetical protein_13,3613.0
13019,3790107.0,1031.0,-,hypothetical protein_57,3646.0
13020,3791298.0,1253.0,-,putative nitrate transporter NarT,3647.0
13021,3792816.0,677.0,-,Nitrate reductase-like protein NarX,3648.0
13022,3793528.0,1028.0,-,hypothetical protein_56,3649.0
13023,3794687.0,1541.0,-,Respiratory nitrate reductase 2 beta chain,3650.0
13024,3796295.0,683.0,-,hypothetical protein_96,3651.0
13025,3796972.0,3644.0,-,Respiratory nitrate reductase 1 alpha chain,3652.0
13026,3800616.0,980.0,-,hypothetical protein_41,3653.0
13027,3809012.0,854.0,-,Cytochrome c oxidase subunit 3,3661.0
13028,3809969.0,650.0,-,Cytochrome c oxidase assembly protein CtaG,3662.0
13029,3810625.0,164.0,-,hypothetical protein_118,3663.0
13030,3810806.0,986.0,-,Protoheme IX farnesyltransferase,3664.0
13031,3811856.0,1613.0,-,Cytochrome c oxidase subunit 1,3665.0
13032,3813552.0,857.0,-,Cytochrome c oxidase subunit 2,3666.0
13033,3815225.0,461.0,+,tRNA (adenine(37)-N6)-methyltransferase,3667.0
13034,3817427.0,224.0,+,hypothetical protein_63,3669.0
13035,3820727.0,197.0,-,hypothetical protein_69,3672.0
13036,3821837.0,749.0,-,hypothetical protein_42,3673.0
13037,3824641.0,560.0,-,hypothetical protein_14,3676.0
13038,77344.0,347.0,-,hypothetical protein_21,66.0
13039,80741.0,935.0,-,hypothetical protein_73,71.0
13040,709160.0,419.0,+,hypothetical protein_6,686.0
13041,710606.0,1181.0,+,hypothetical protein_5,688.0
13042,1045274.0,887.0,+,putative metallo-hydrolase,999.0
13043,1046204.0,1664.0,+,hypothetical protein_77,1000.0
13044,1056891.0,1031.0,-,hypothetical protein_94,1007.0
13045,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
13046,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
13047,1112649.0,4463.0,-,hypothetical protein_92,1051.0
13048,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
13049,1134581.0,2150.0,+,hypothetical protein_123,1068.0
13050,1141406.0,416.0,+,hypothetical protein_122,1071.0
13051,1144020.0,497.0,-,hypothetical protein_103,1075.0
13052,1144514.0,1208.0,-,hypothetical protein_102,1076.0
13053,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
13054,1155228.0,212.0,-,hypothetical protein_49,1085.0
13055,1155643.0,242.0,-,hypothetical protein_99,1086.0
13056,1203366.0,818.0,-,hypothetical protein_88,1122.0
13057,1204455.0,3263.0,-,hypothetical protein_50,1123.0
13058,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
13059,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
13060,1351245.0,1589.0,+,hypothetical protein_47,1260.0
13061,1354091.0,785.0,-,hypothetical protein_46,1262.0
13062,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
13063,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
13064,1356843.0,620.0,+,hypothetical protein_64,1265.0
13065,1357962.0,689.0,+,hypothetical protein_43,1266.0
13066,1726244.0,941.0,-,hypothetical protein_116,1604.0
13067,1727182.0,1223.0,-,hypothetical protein_117,1605.0
13068,1729077.0,287.0,+,hypothetical protein_23,1606.0
13069,1730402.0,458.0,+,hypothetical protein_97,1609.0
13070,2009177.0,281.0,-,hypothetical protein_26,1902.0
13071,2013585.0,1004.0,-,hypothetical protein_52,1906.0
13072,2471291.0,194.0,+,hypothetical protein_37,2336.0
13073,2473718.0,320.0,+,hypothetical protein_24,2340.0
13074,2475334.0,218.0,+,hypothetical protein_20,2342.0
13075,2628833.0,95.0,-,hypothetical protein_110,2484.0
13076,2630407.0,230.0,-,hypothetical protein_114,2487.0
13077,3039888.0,851.0,-,Cytochrome c551 peroxidase,2915.0
13078,3040823.0,305.0,-,hypothetical protein_83,2916.0
13079,3227436.0,230.0,+,hypothetical protein_33,3105.0
13080,3229167.0,1547.0,+,hypothetical protein_120,3106.0
13081,3231287.0,749.0,-,hypothetical protein_89,3108.0
13082,3232557.0,533.0,-,hypothetical protein_90,3109.0
13083,3233253.0,551.0,+,hypothetical protein_91,3110.0
13084,3239128.0,1343.0,+,Type I secretion system membrane fusion protein PrsE,3114.0
13085,3576515.0,638.0,-,hypothetical protein_35,3425.0
13086,3579671.0,263.0,-,hypothetical protein_11,3428.0
13087,3753487.0,383.0,+,hypothetical protein_72,3612.0
13088,3754057.0,560.0,+,hypothetical protein_13,3613.0
13089,3790107.0,1031.0,-,hypothetical protein_57,3646.0
13090,3791298.0,1253.0,-,putative nitrate transporter NarT,3647.0
13091,3792816.0,677.0,-,Nitrate reductase-like protein NarX,3648.0
13092,3793528.0,1028.0,-,hypothetical protein_56,3649.0
13093,3794687.0,1541.0,-,Respiratory nitrate reductase 2 beta chain,3650.0
13094,3796295.0,683.0,-,hypothetical protein_96,3651.0
13095,3796972.0,3644.0,-,Respiratory nitrate reductase 1 alpha chain,3652.0
13096,3800616.0,980.0,-,hypothetical protein_41,3653.0
13097,3809012.0,854.0,-,Cytochrome c oxidase subunit 3,3661.0
13098,3809969.0,650.0,-,Cytochrome c oxidase assembly protein CtaG,3662.0
13099,3810625.0,164.0,-,hypothetical protein_118,3663.0
13100,3810806.0,986.0,-,Protoheme IX farnesyltransferase,3664.0
13101,3811856.0,1613.0,-,Cytochrome c oxidase subunit 1,3665.0
13102,3813552.0,857.0,-,Cytochrome c oxidase subunit 2,3666.0
13103,3815225.0,461.0,+,tRNA (adenine(37)-N6)-methyltransferase,3667.0
13104,3817427.0,224.0,+,hypothetical protein_63,3669.0
13105,3820727.0,197.0,-,hypothetical protein_69,3672.0
13106,3821837.0,749.0,-,hypothetical protein_42,3673.0
13107,3824641.0,560.0,-,hypothetical protein_14,3676.0
13108,77344.0,347.0,-,hypothetical protein_21,66.0
13109,80741.0,935.0,-,hypothetical protein_73,71.0
13110,709160.0,419.0,+,hypothetical protein_6,686.0
13111,710606.0,1181.0,+,hypothetical protein_5,688.0
13112,1045274.0,887.0,+,putative metallo-hydrolase,999.0
13113,1046204.0,1664.0,+,hypothetical protein_77,1000.0
13114,1056891.0,1031.0,-,hypothetical protein_94,1007.0
13115,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
13116,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
13117,1112649.0,4463.0,-,hypothetical protein_92,1051.0
13118,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
13119,1134581.0,2150.0,+,hypothetical protein_123,1068.0
13120,1141406.0,416.0,+,hypothetical protein_122,1071.0
13121,1144020.0,497.0,-,hypothetical protein_103,1075.0
13122,1144514.0,1208.0,-,hypothetical protein_102,1076.0
13123,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
13124,1155228.0,212.0,-,hypothetical protein_49,1085.0
13125,1155643.0,242.0,-,hypothetical protein_99,1086.0
13126,1203366.0,818.0,-,hypothetical protein_88,1122.0
13127,1204455.0,3263.0,-,hypothetical protein_50,1123.0
13128,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
13129,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
13130,1351245.0,1589.0,+,hypothetical protein_47,1260.0
13131,1354091.0,785.0,-,hypothetical protein_46,1262.0
13132,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
13133,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
13134,1356843.0,620.0,+,hypothetical protein_64,1265.0
13135,1357962.0,689.0,+,hypothetical protein_43,1266.0
13136,1726244.0,941.0,-,hypothetical protein_116,1604.0
13137,1727182.0,1223.0,-,hypothetical protein_117,1605.0
13138,1729077.0,287.0,+,hypothetical protein_23,1606.0
13139,1730402.0,458.0,+,hypothetical protein_97,1609.0
13140,2009177.0,281.0,-,hypothetical protein_26,1902.0
13141,2013585.0,1004.0,-,hypothetical protein_52,1906.0
13142,2471291.0,194.0,+,hypothetical protein_37,2336.0
13143,2473718.0,320.0,+,hypothetical protein_24,2340.0
13144,2475334.0,218.0,+,hypothetical protein_20,2342.0
13145,2628833.0,95.0,-,hypothetical protein_110,2484.0
13146,2630407.0,230.0,-,hypothetical protein_114,2487.0
13147,3039888.0,851.0,-,Cytochrome c551 peroxidase,2915.0
13148,3040823.0,305.0,-,hypothetical protein_83,2916.0
13149,3227436.0,230.0,+,hypothetical protein_33,3105.0
13150,3229167.0,1547.0,+,hypothetical protein_120,3106.0
13151,3231287.0,749.0,-,hypothetical protein_89,3108.0
13152,3232557.0,533.0,-,hypothetical protein_90,3109.0
13153,3233253.0,551.0,+,hypothetical protein_91,3110.0
13154,3239128.0,1343.0,+,Type I secretion system membrane fusion protein PrsE,3114.0
13155,3576515.0,638.0,-,hypothetical protein_35,3425.0
13156,3579671.0,263.0,-,hypothetical protein_11,3428.0
13157,3753487.0,383.0,+,hypothetical protein_72,3612.0
13158,3754057.0,560.0,+,hypothetical protein_13,3613.0
13159,3790107.0,1031.0,-,hypothetical protein_57,3646.0
13160,3791298.0,1253.0,-,putative nitrate transporter NarT,3647.0
13161,3792816.0,677.0,-,Nitrate reductase-like protein NarX,3648.0
13162,3793528.0,1028.0,-,hypothetical protein_56,3649.0
13163,3794687.0,1541.0,-,Respiratory nitrate reductase 2 beta chain,3650.0
13164,3796295.0,683.0,-,hypothetical protein_96,3651.0
13165,3796972.0,3644.0,-,Respiratory nitrate reductase 1 alpha chain,3652.0
13166,3800616.0,980.0,-,hypothetical protein_41,3653.0
13167,3809012.0,854.0,-,Cytochrome c oxidase subunit 3,3661.0
13168,3809969.0,650.0,-,Cytochrome c oxidase assembly protein CtaG,3662.0
13169,3810625.0,164.0,-,hypothetical protein_118,3663.0
13170,3810806.0,986.0,-,Protoheme IX farnesyltransferase,3664.0
13171,3811856.0,1613.0,-,Cytochrome c oxidase subunit 1,3665.0
13172,3813552.0,857.0,-,Cytochrome c oxidase subunit 2,3666.0
13173,3815225.0,461.0,+,tRNA (adenine(37)-N6)-methyltransferase,3667.0
13174,3817427.0,224.0,+,hypothetical protein_63,3669.0
13175,3820727.0,197.0,-,hypothetical protein_69,3672.0
13176,3821837.0,749.0,-,hypothetical protein_42,3673.0
13177,3824641.0,560.0,-,hypothetical protein_14,3676.0
13178,77344.0,347.0,-,hypothetical protein_21,66.0
13179,80741.0,935.0,-,hypothetical protein_73,71.0
13180,709160.0,419.0,+,hypothetical protein_6,686.0
13181,710606.0,1181.0,+,hypothetical protein_5,688.0
13182,1045274.0,887.0,+,putative metallo-hydrolase,999.0
13183,1046204.0,1664.0,+,hypothetical protein_77,1000.0
13184,1056891.0,1031.0,-,hypothetical protein_94,1007.0
13185,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
13186,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
13187,1112649.0,4463.0,-,hypothetical protein_92,1051.0
13188,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
13189,1134581.0,2150.0,+,hypothetical protein_123,1068.0
13190,1141406.0,416.0,+,hypothetical protein_122,1071.0
13191,1144020.0,497.0,-,hypothetical protein_103,1075.0
13192,1144514.0,1208.0,-,hypothetical protein_102,1076.0
13193,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
13194,1155228.0,212.0,-,hypothetical protein_49,1085.0
13195,1155643.0,242.0,-,hypothetical protein_99,1086.0
