,Contig Length,Gene Count,Gene Size,Gene Start,Strand,Gene Product,Accession,Egg Description,Egg Name,Egg GOs,Egg EC,KEGG KO,KEGG Pathway,KEGG Module,KEGG Reaction,KEGG Reaction Class,Egg BRITE,KEGG TC,CAZy,BiGG Reaction,PFAMs
GCA_001896955_000000000206,48283,4,"[1028, 677, 1250, 986]","[66, 1129, 2069, 3525]","['+', '+', '+', '+']","['hypothetical protein_56', 'Nitrate reductase-like protein NarX', 'putative nitrate transporter NarT', 'hypothetical protein_57']","[3226, 3227, 3228, 3229]","['nitrate reductase molybdenum cofactor assembly chaperone', 'Nitrate reductase gamma subunit', 'Major Facilitator Superfamily', 'Voltage-dependent anion channel']","['-', 'narI', '-', '-']","['-', '-', '-', '-']","['-', '1.7.5.1', '-', '-']","['ko:K00373', 'ko:K00374', 'ko:K02575', '-']","['ko02020,map02020', 'ko00910,ko01120,ko02020,map00910,map01120,map02020', 'ko00910,map00910', '-']","['-', 'M00529,M00530', 'M00615', '-']","['-', 'R00798,R01106,R09497', '-', '-']","['-', 'RC02812', '-', '-']","['ko00000,ko00001', 'ko00000,ko00001,ko00002,ko01000', 'ko00000,ko00001,ko00002,ko02000', '-']","['-', '5.A.3.1', '2.A.1.8', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['Nitrate_red_del', 'Nitrate_red_gam', 'MFS_1', 'SLAC1']"
GCA_001896955_000000000208,36560,1,[272],[27117],['+'],['hypothetical protein_58'],[3297],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-']
GCA_001896955_000000000209,33415,1,[1085],[25117],['+'],['hypothetical protein_19'],[3328],['Mitochondrial small ribosomal subunit Rsm22'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['Rsm22']
GCA_001896955_000000000210,27708,6,"[827, 632, 2360, 929, 635, 266]","[21250, 22083, 22729, 25179, 26365, 27004]","['-', '-', '-', '-', '-', '-']","['hypothetical protein_66', 'hypothetical protein_71', 'hypothetical protein_67', 'Denitrification regulatory protein NirQ', 'Sporulation initiation inhibitor protein Soj', 'hypothetical protein_59']","[3352, 3353, 3354, 3355, 3357, 3358]","['Trypsin-like peptidase domain', 'BMC', 'von Willebrand factor, type A', 'CbbQ/NirQ/NorQ C-terminal', 'Cobyrinic acid a,c-diamide synthase', 'pterin-4-alpha-carbinolamine dehydratase']","['-', '-', 'cbbO', 'cbbQ', 'parA1', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', 'ko:K04748', 'ko:K03496', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', 'R00294', '-', '-']","['-', '-', '-', 'RC02794', '-', '-']","['-', '-', '-', 'ko00000', 'ko00000,ko03036,ko04812', '-']","['-', '-', '-', '3.D.4.10', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['Trypsin_2', 'BMC', 'VWA,VWA_2', 'AAA_5,CbbQ_C', 'AAA_31', '-']"
GCA_001897285_000000000001,38904,1,[2075],[26809],['-'],['hypothetical protein_74'],[26],['Glycosyl transferase family group 2'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],"['Glyco_tranf_2_3,Glyco_trans_2_3']"
GCA_001897285_000000000003,69885,2,"[281, 863]","[26752, 32143]","['+', '-']","['hypothetical protein_26', 'hypothetical protein_55']","[74, 80]","['GCN5-related N-acetyl-transferase', 'Squalene/phytoene synthase']","['-', 'crtB']","['-', '-']","['-', '2.5.1.32,2.5.1.99']","['ko:K06975', 'ko:K02291,ko:K18163']","['-', 'ko00906,ko01062,ko01100,ko01110,ko04714,map00906,map01062,map01100,map01110,map04714']","['-', 'M00097']","['-', 'R02065,R04218,R07270,R10177']","['-', 'RC00362,RC01101,RC02869']","['ko00000', 'ko00000,ko00001,ko00002,ko01000,ko01006,ko03029']","['-', '-']","['-', '-']","['-', '-']","['Acetyltransf_CG', 'SQS_PSY']"
GCA_001897285_000000000004,25420,1,[3260],[369],['-'],['hypothetical protein_50'],[119],['Tetratricopeptide repeats'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],"['Peptidase_C14,TPR_10,TPR_8']"
GCA_001897285_000000000006,50464,1,[158],[9948],['-'],['hypothetical protein_95'],[148],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-']
GCA_001897285_000000000007,31157,2,"[1199, 698]","[6410, 28232]","['+', '-']","['hypothetical protein_18', 'hypothetical protein_31']","[194, 215]","['Acetyltransferase (GNAT) domain', 'chaperone-mediated protein folding']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['Acetyltransf_6', 'TPR_16']"
GCA_001897285_000000000008,39506,3,"[2120, 230, 1952]","[266, 2609, 18114]","['-', '-', '+']","['Isochorismate synthase MenF', 'hypothetical protein_33', 'hypothetical protein_51']","[218, 219, 241]","['Anthranilate synthase component I', '-', 'AI-2E family transporter']","['pabB', '-', '-']","['-', '-', '-']","['2.6.1.85,4.1.3.27', '-', '-']","['ko:K01657,ko:K01665,ko:K13950', '-', '-']","['ko00400,ko00405,ko00790,ko01100,ko01110,ko01130,ko01230,ko02024,ko02025,map00400,map00405,map00790,map01100,map01110,map01130,map01230,map02024,map02025', '-', '-']","['M00023', '-', '-']","['R00985,R00986,R01716', '-', '-']","['RC00010,RC01418,RC02148,RC02414', '-', '-']","['ko00000,ko00001,ko00002,ko01000', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['Anth_synt_I_N,Chorismate_bind,GATase', '-', 'AI-2E_transport']"
GCA_001897285_000000000009,35174,1,[1919],[6589],['-'],['Chaperone protein HtpG'],[272],['Molecular chaperone. Has ATPase activity'],['htpG'],['-'],['-'],['ko:K04079'],"['ko04141,ko04151,ko04217,ko04612,ko04621,ko04626,ko04657,ko04659,ko04914,ko04915,ko05200,ko05215,ko05418,map04141,map04151,map04217,map04612,map04621,map04626,map04657,map04659,map04914,map04915,map05200,map05215,map05418']",['-'],['-'],['-'],"['ko00000,ko00001,ko01009,ko03029,ko03051,ko03110,ko04131,ko04147']",['-'],['-'],['-'],"['HATPase_c,HATPase_c_3,HSP90']"
GCA_001897285_000000000010,38037,1,[290],[5361],['+'],['hypothetical protein_12'],[302],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-']
GCA_001897285_000000000014,8657,1,[680],[2318],['+'],['hypothetical protein_29'],[365],['Protein of unknown function (DUF938)'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['DUF938']
GCA_001897285_000000000018,20336,2,"[1361, 1331]","[3743, 5581]","['-', '+']","['Trigger factor', 'hypothetical protein_32']","[411, 413]","['Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation. Functions as a peptidyl-prolyl cis-trans isomerase', 'Multicopper oxidase']","['tig', '-']","['GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464', '-']","['-', '-']","['ko:K03545', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['ko00000', '-']","['-', '-']","['-', '-']","['-', '-']","['FKBP_C,Trigger_C,Trigger_N', 'Cu-oxidase,Cu-oxidase_2,Cu-oxidase_3']"
GCA_001897285_000000000019,42313,2,"[1247, 416]","[10895, 12320]","['-', '-']","['hypothetical protein_5', 'hypothetical protein_6']","[440, 441]","['NnrS protein', 'cheY-homologous receiver domain']","['-', 'exsF']","['-', '-']","['-', '-']","['ko:K07234', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['ko00000', '-']","['-', '-']","['-', '-']","['-', '-']","['NnrS', 'Response_reg']"
GCA_001897285_000000000021,34136,1,[287],[12462],['+'],['hypothetical protein_23'],[496],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-']
GCA_001897285_000000000022,20287,1,[698],[6047],['-'],['hypothetical protein_3'],[522],['lytic transglycosylase activity'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],"['B_lectin,SLT']"
GCA_001897285_000000000025,20864,1,[3773],[16060],['+'],['hypothetical protein_70'],[605],['Protein of unknown function'],['MA20_30770'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],"['AsmA_2,DUF3971']"
GCA_001897285_000000000029,11908,1,[446],[10370],['+'],['hypothetical protein_80'],[664],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-']
GCA_001897285_000000000031,25830,1,[1139],[2711],['-'],['hypothetical protein_34'],[669],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['PcfJ']
GCA_001897285_000000000036,3046,3,"[650, 326, 992]","[112, 759, 1026]","['+', '+', '-']","['hypothetical protein_87', 'hypothetical protein_75', 'HTH-type transcriptional activator CmpR']","[732, 733, 734]","['Belongs to the UPF0753 family', 'Belongs to the P(II) protein family', 'Function of homologous gene experimentally demonstrated in an other organism']","['-', '-', 'cbbR1']","['-', '-', '-']","['-', '-', '-']","['ko:K09822', '-', 'ko:K21703']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['ko00000', '-', 'ko00000,ko03000']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['DUF2309', 'DUF190,P-II', 'HTH_1,LysR_substrate']"
GCA_001897285_000000000039,14501,1,[245],[2131],['-'],['hypothetical protein_65'],[751],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-']
GCA_001897285_000000000040,30842,1,[203],[10252],['+'],['hypothetical protein_58'],[770],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-']
GCA_001897285_000000000044,10569,2,"[746, 977]","[7408, 8914]","['-', '+']","['hypothetical protein_62', 'hypothetical protein_41']","[829, 830]","['-', 'Cytochrome c']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', 'Cytochrom_C']"
GCA_001897285_000000000045,16919,1,[1205],[8613],['-'],['3-hydroxybenzoate 6-hydroxylase'],[842],['FAD binding domain'],['nah'],['-'],['1.14.13.1'],['ko:K00480'],"['ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220']",['-'],"['R00818,R05632,R06915,R06936,R06939']",['RC00389'],"['ko00000,ko00001,ko01000']",['-'],['-'],['-'],['FAD_binding_3']
GCA_001897285_000000000046,1922,1,[245],[1548],['-'],['hypothetical protein_40'],[853],['-'],['MA20_36600'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-']
GCA_001897285_000000000054,3620,2,"[2633, 689]","[98, 2725]","['+', '+']","['Respiratory nitrate reductase 1 alpha chain', 'hypothetical protein_96']","[913, 914]","['Molybdopterin oxidoreductase Fe4S4 domain', 'modulation by symbiont of host adenylate cyclase-mediated signal transduction']","['narZ', 'slyD']","['-', 'GO:0000413,GO:0003674,GO:0003755,GO:0003824,GO:0006457,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016853,GO:0016859,GO:0018193,GO:0018208,GO:0019538,GO:0036211,GO:0042026,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0071704,GO:0140096,GO:1901564']","['1.7.5.1', '5.2.1.8']","['ko:K00370', 'ko:K03775']","['ko00910,ko01120,ko02020,map00910,map01120,map02020', '-']","['M00529,M00530,M00804', '-']","['R00798,R01106,R09497', '-']","['RC02812', '-']","['ko00000,ko00001,ko00002,ko01000', 'ko00000,ko01000,ko03110']","['5.A.3.1', '-']","['-', '-']","['-', '-']","['Molybdopterin,Molydop_binding,Nitr_red_alph_N', 'FKBP_C']"
GCA_001897285_000000000056,33447,3,"[563, 404, 2138]","[5529, 6298, 15769]","['-', '-', '-']","['hypothetical protein_13', 'hypothetical protein_72', 'Ferric-anguibactin receptor FatA']","[925, 926, 934]","['Protein of unknown function (DUF2478)', 'Bacterial regulatory helix-turn-helix protein, lysR family', 'TonB dependent receptor']","['-', 'modE', '-']","['-', '-', '-']","['-', '-', '-']","['-', 'ko:K02019', 'ko:K02014']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', 'ko00000,ko03000', 'ko00000,ko02000']","['-', '-', '1.B.14']","['-', '-', '-']","['-', '-', '-']","['DUF2478', 'HTH_1', 'Plug,TonB_dep_Rec']"
GCA_001897285_000000000059,13143,11,"[266, 2678, 1526, 257, 248, 266, 635, 929, 2351, 632, 827]","[33, 403, 3093, 4635, 4892, 6352, 6622, 7502, 8523, 10888, 11526]","['+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+']","['Ribulose bisphosphate carboxylase small chain', 'hypothetical protein_82', 'hypothetical protein_30', 'Ethanolamine utilization protein EutN', 'hypothetical protein_68', 'hypothetical protein_59', 'Sporulation initiation inhibitor protein Soj', 'Denitrification regulatory protein NirQ', 'hypothetical protein_67', 'hypothetical protein_71', 'hypothetical protein_66']","[961, 963, 964, 965, 966, 969, 970, 972, 973, 974, 975]","['Function of homologous gene experimentally demonstrated in an other organism', 'Function proposed based on presence of conserved amino acid motif, structural feature or limited homology', 'Carboxysome Shell Carbonic Anhydrase', 'Ethanolamine utilisation protein EutN/carboxysome', 'Ethanolamine utilisation protein EutN/carboxysome', 'pterin-4-alpha-carbinolamine dehydratase', 'Cobyrinic acid a,c-diamide synthase', 'CbbQ/NirQ/NorQ C-terminal', 'von Willebrand factor, type A', 'BMC', 'Trypsin-like peptidase domain']","['ccbS2', '-', '-', '-', '-', '-', 'parA1', 'cbbQ', 'cbbO', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['4.1.1.39', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['ko:K01602', '-', '-', '-', '-', '-', 'ko:K03496', 'ko:K04748', '-', '-', '-']","['ko00630,ko00710,ko01100,ko01120,ko01200,map00630,map00710,map01100,map01120,map01200', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['M00165,M00166,M00532', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['R00024,R03140', '-', '-', '-', '-', '-', '-', 'R00294', '-', '-', '-']","['RC00172,RC00859', '-', '-', '-', '-', '-', '-', 'RC02794', '-', '-', '-']","['ko00000,ko00001,ko00002,ko01000', '-', '-', '-', '-', '-', 'ko00000,ko03036,ko04812', 'ko00000', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '3.D.4.10', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['RuBisCO_small', 'CsoS2_M', 'CsoSCA', 'EutN_CcmL', 'EutN_CcmL', '-', 'AAA_31', 'AAA_5,CbbQ_C', 'VWA,VWA_2', 'BMC', 'Trypsin_2']"
GCA_001897285_000000000062,6909,5,"[479, 1028, 677, 1250, 1031]","[8, 665, 1728, 2688, 4100]","['+', '+', '+', '+', '+']","['Respiratory nitrate reductase 2 beta chain', 'hypothetical protein_56', 'Nitrate reductase-like protein NarX', 'putative nitrate transporter NarT', 'hypothetical protein_57']","[992, 993, 994, 995, 996]","['Respiratory nitrate reductase beta C-terminal', 'nitrate reductase molybdenum cofactor assembly chaperone', 'Nitrate reductase gamma subunit', 'Major Facilitator Superfamily', 'Voltage-dependent anion channel']","['narH', '-', 'narI', '-', '-']","['-', '-', '-', '-', '-']","['1.7.5.1', '-', '1.7.5.1', '-', '-']","['ko:K00371', 'ko:K00373', 'ko:K00374', 'ko:K02575', '-']","['ko00910,ko01120,ko02020,map00910,map01120,map02020', 'ko02020,map02020', 'ko00910,ko01120,ko02020,map00910,map01120,map02020', 'ko00910,map00910', '-']","['M00529,M00530,M00804', '-', 'M00529,M00530', 'M00615', '-']","['R00798,R01106,R09497', '-', 'R00798,R01106,R09497', '-', '-']","['RC02812', '-', 'RC02812', '-', '-']","['ko00000,ko00001,ko00002,ko01000', 'ko00000,ko00001', 'ko00000,ko00001,ko00002,ko01000', 'ko00000,ko00001,ko00002,ko02000', '-']","['5.A.3.1', '-', '5.A.3.1', '2.A.1.8', '-']","['-', '-', '-', '-', '-']","['-', '-', '-', '-', '-']","['Fer4_11,Nitr_red_bet_C', 'Nitrate_red_del', 'Nitrate_red_gam', 'MFS_1', 'SLAC1']"
GCA_001897285_000000000063,24850,1,[1037],[20764],['+'],"['Fructose-1,6-bisphosphatase class 1']",[1020],"['D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1']",['fbp'],"['GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005984,GO:0005985,GO:0005986,GO:0005996,GO:0006000,GO:0006002,GO:0006006,GO:0006094,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009058,GO:0009311,GO:0009312,GO:0009987,GO:0016051,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019203,GO:0019318,GO:0019319,GO:0019637,GO:0030388,GO:0034637,GO:0042132,GO:0042578,GO:0044237,GO:0044238,GO:0044249,GO:0044262,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046351,GO:0046364,GO:0050308,GO:0071704,GO:1901135,GO:1901576']",['3.1.3.11'],['ko:K03841'],"['ko00010,ko00030,ko00051,ko00680,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko04152,ko04910,map00010,map00030,map00051,map00680,map00710,map01100,map01110,map01120,map01130,map01200,map04152,map04910']","['M00003,M00165,M00167,M00344']","['R00762,R04780']",['RC00017'],"['ko00000,ko00001,ko00002,ko01000,ko04147']",['-'],['-'],['-'],['FBPase']
GCA_001897285_000000000064,182969,4,"[404, 1664, 887, 239]","[2076, 103822, 105528, 179462]","['-', '-', '-', '+']","['hypothetical protein_25', 'hypothetical protein_77', 'putative metallo-hydrolase', 'hypothetical protein_20']","[1026, 1135, 1136, 1214]","['Phage tail tube protein, GTA-gp10', 'Pyridine nucleotide-disulphide oxidoreductase', 'Metallo-beta-lactamase superfamily', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '1.8.5.4', '-', '-']","['-', 'ko:K17218', '-', '-']","['-', 'ko00920,map00920', '-', '-']","['-', '-', '-', '-']","['-', 'R10152', '-', '-']","['-', 'RC03155', '-', '-']","['-', 'ko00000,ko00001,ko01000', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['Phage_TAC_11', 'DUF442,Pyr_redox_2', 'Lactamase_B', '-']"
GCA_001897285_000000000071,16631,2,"[194, 323]","[9146, 13866]","['+', '+']","['hypothetical protein_37', 'hypothetical protein_24']","[1260, 1267]","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', '-']"
GCA_001897285_000000000082,57067,6,"[224, 197, 764, 557, 188, 185]","[1925, 4818, 6426, 8879, 34746, 39421]","['+', '-', '-', '-', '+', '-']","['hypothetical protein_63', 'hypothetical protein_69', 'hypothetical protein_42', 'hypothetical protein_14', 'hypothetical protein_10', 'hypothetical protein_27']","[1413, 1416, 1417, 1420, 1449, 1458]","['-', '-', '-', 'Cytochrome c', '-', '-']","['-', '-', '-', 'cyc', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', 'ko:K08738', '-', '-']","['-', '-', '-', 'ko00920,ko01100,ko01120,ko01524,ko02020,ko04115,ko04210,ko04214,ko04215,ko04932,ko05010,ko05012,ko05014,ko05016,ko05134,ko05145,ko05152,ko05161,ko05164,ko05167,ko05168,ko05200,ko05210,ko05222,ko05416,map00920,map01100,map01120,map01524,map02020,map04115,map04210,map04214,map04215,map04932,map05010,map05012,map05014,map05016,map05134,map05145,map05152,map05161,map05164,map05167,map05168,map05200,map05210,map05222,map05416', '-', '-']","['-', '-', '-', 'M00595', '-', '-']","['-', '-', '-', 'R10151', '-', '-']","['-', '-', '-', 'RC03151,RC03152', '-', '-']","['-', '-', '-', 'ko00000,ko00001,ko00002', '-', '-']","['-', '-', '-', '3.D.4.6', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', 'Cytochrom_C', '-', '-']"
GCA_001897285_000000000095,55992,1,[593],[36120],['+'],['Glucosyl-3-phosphoglycerate phosphatase'],[1686],['Phosphoglycerate mutase family'],['gpmB'],['-'],['5.4.2.12'],['ko:K15634'],"['ko00010,ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00260,map00680,map01100,map01110,map01120,map01130,map01200,map01230']","['M00001,M00002,M00003']",['R01518'],['RC00536'],"['ko00000,ko00001,ko00002,ko01000']",['-'],['-'],['-'],['His_Phos_1']
GCA_001897285_000000000096,125364,9,"[689, 620, 821, 662, 779, 1676, 1157, 1001, 491]","[59110, 60087, 60883, 61704, 62360, 64389, 66248, 67402, 102078]","['-', '-', '+', '+', '+', '-', '-', '-', '-']","['hypothetical protein_43', 'hypothetical protein_64', 'Ubiquinone biosynthesis O-methyltransferase, mitochondrial', 'Phosphorylated carbohydrates phosphatase', 'hypothetical protein_46', 'hypothetical protein_47', 'UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase', 'UDP-N-acetylglucosamine 4,6-dehydratase (inverting)', 'hypothetical protein_48']","[1764, 1765, 1766, 1767, 1768, 1770, 1771, 1772, 1804]","['Cytidylyltransferase', 'Specifically methylates the adenine in position 37 of tRNA(1)(Val) (anticodon cmo5UAC)', 'Methyltransferase domain', 'haloacid dehalogenase-like hydrolase', 'nUDIX hydrolase', 'transferase activity, transferring glycosyl groups', 'Belongs to the DegT DnrJ EryC1 family', 'Polysaccharide biosynthesis protein', ""Pyridoxamine 5'-phosphate oxidase like""]","['-', '-', '-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '3.1.3.18', '-', '-', '-', '4.2.1.115,5.1.3.2', '-']","['ko:K07257', '-', '-', 'ko:K01091', '-', '-', '-', 'ko:K15894,ko:K17716', '-']","['-', '-', '-', 'ko00630,ko01100,ko01110,ko01130,map00630,map01100,map01110,map01130', '-', '-', '-', 'ko00052,ko00520,ko01100,map00052,map00520,map01100', '-']","['-', '-', '-', '-', '-', '-', '-', 'M00362', '-']","['-', '-', '-', 'R01334', '-', '-', '-', 'R00291,R09697', '-']","['-', '-', '-', 'RC00017', '-', '-', '-', 'RC00289,RC02609', '-']","['ko00000', '-', '-', 'ko00000,ko00001,ko01000', '-', '-', '-', 'ko00000,ko00001,ko00002,ko01000', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-', '-']","['CTP_transf_3', '-', 'Methyltransf_31', 'HAD_2', '-', '-', 'DegT_DnrJ_EryC1', 'Polysacc_synt_2', 'Pyrid_ox_like']"
