,Contig Length,Gene Count,Gene Size,Gene Start,Strand,Gene Product,Accession,Egg Description,Egg Name,Egg GOs,Egg EC,KEGG KO,KEGG Pathway,KEGG Module,KEGG Reaction,KEGG Reaction Class,Egg BRITE,KEGG TC,CAZy,BiGG Reaction,PFAMs
SMAGOTU_00516__000000000427,5103,1,[1679],[224],['-'],['Apolipoprotein N-acyltransferase'],[1958],['Transfers the fatty acyl group on membrane lipoproteins'],['lnt'],['-'],['-'],['ko:K03820'],['-'],['-'],['-'],['-'],"['ko00000,ko01000']",['-'],['GT2'],['-'],['CN_hydrolase']
SMAGOTU_00516__000000000428,11953,8,"[956, 1076, 1076, 1076, 869, 1205, 1778, 920]","[1698, 2696, 3769, 4842, 6000, 6866, 9053, 10839]","['-', '-', '-', '-', '-', '-', '+', '+']","['hypothetical protein_68', 'hypothetical protein_69', 'Lipopolysaccharide export system permease protein LptG', 'hypothetical protein_70', 'hypothetical protein_71', 'Protein YghO', '4-hydroxyphenylalkanoate adenylyltransferase', 'hypothetical protein_72']","[1965, 1966, 1967, 1968, 1969, 1970, 1972, 1973]","['lipid kinase activity', 'Diacylglycerol kinase catalytic domain', 'Permease YjgP YjgQ', 'Permease YjgP YjgQ family', 'MobA-like NTP transferase domain', 'acetyltransferase', 'Acyltransferase', 'epimerase']","['-', '-', '-', '-', '-', 'yghO', 'JD73_00810', '-']","['-', '-', '-', '-', '-', 'GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031326,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1903506,GO:2000112,GO:2001141', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '1.6.5.3,1.6.99.3']","['-', '-', 'ko:K11720', 'ko:K07091', '-', '-', 'ko:K00666', 'ko:K00329,ko:K00356']","['-', '-', 'ko02010,map02010', 'ko02010,map02010', '-', '-', '-', 'ko00190,map00190']","['-', '-', 'M00320', 'M00320', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', 'R11945']","['-', '-', '-', '-', '-', '-', '-', 'RC00061']","['-', '-', 'ko00000,ko00001,ko00002,ko02000', 'ko00000,ko00001,ko00002,ko02000', '-', '-', 'ko00000,ko01000,ko01004', 'ko00000,ko00001,ko01000']","['-', '-', '1.B.42.1', '1.B.42.1', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-', '-', '-']","['Mmp37', 'DAGK_cat', 'YjgP_YjgQ', 'YjgP_YjgQ', 'NTP_transf_3', '-', 'AMP-binding,AMP-binding_C_2,PP-binding', 'Epimerase,NAD_binding_10']"
SMAGOTU_00516__000000000429,2446,1,[1052],[517],['+'],['UDP-3-O-acylglucosamine N-acyltransferase'],[1975],"['Catalyzes the N-acylation of UDP-3-O-acylglucosamine using 3-hydroxyacyl-ACP as the acyl donor. Is involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell']",['lpxD'],['-'],['2.3.1.191'],['ko:K02536'],"['ko00540,ko01100,map00540,map01100']",['M00060'],['R04550'],"['RC00039,RC00166']","['ko00000,ko00001,ko00002,ko01000,ko01005']",['-'],['-'],['-'],"['Hexapep,Hexapep_2,LpxD']"
SMAGOTU_00516__000000000431,6637,1,[968],[243],['+'],['hypothetical protein_632'],[1984],['Virulence factor BrkB'],['-'],['-'],['-'],['ko:K07058'],['-'],['-'],['-'],['-'],['ko00000'],['-'],['-'],['-'],['Virul_fac_BrkB']
SMAGOTU_00516__000000000435,4904,4,"[326, 3113, 755, 542]","[146, 469, 3579, 4331]","['-', '-', '-', '-']","['hypothetical protein_644', 'hypothetical protein_643', 'hypothetical protein_642', 'NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic']","[2001, 2002, 2003, 2004]","['Belongs to the P(II) protein family', 'Belongs to the UPF0753 family', '-', 'NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '1.6.5.3']","['-', 'ko:K09822', '-', 'ko:K00341']","['-', '-', '-', 'ko00190,ko01100,map00190,map01100']","['-', '-', '-', 'M00144']","['-', '-', '-', 'R11945']","['-', '-', '-', 'RC00061']","['-', 'ko00000', '-', 'ko00000,ko00001,ko00002,ko01000']","['-', '-', '-', '3.D.1']","['-', '-', '-', '-']","['-', '-', '-', '-']","['P-II', 'DUF2309', '-', 'Proton_antipo_M,Proton_antipo_N']"
SMAGOTU_00516__000000000436,12786,4,"[1349, 1517, 632, 656]","[6, 2642, 6862, 7609]","['+', '+', '-', '-']","['hypothetical protein_551', '3-hydroxyadipyl-CoA dehydrogenase', 'Thiol:disulfide interchange protein DsbA', 'Cytochrome c4']","[2005, 2007, 2011, 2012]","['\n\n\n\nDescription', '\n\n\n\nDescription', 'Thiol disulfide interchange protein', 'PFAM Cytochrome c, class I']","['Preferred_name', 'Preferred_name', '-', '-']","['GOs', 'GOs', '-', '-']","['EC', 'EC', '-', '-']","['KEGG_ko', 'KEGG_ko', 'ko:K03673', '-']","['KEGG_Pathway', 'KEGG_Pathway', 'ko01503,map01503', '-']","['KEGG_Module', 'KEGG_Module', 'M00728', '-']","['KEGG_Reaction', 'KEGG_Reaction', '-', '-']","['KEGG_rclass', 'KEGG_rclass', '-', '-']","['BRITE', 'BRITE', 'ko00000,ko00001,ko00002,ko03110', '-']","['KEGG_TC', 'KEGG_TC', '-', '-']","['CAZy', 'CAZy', '-', '-']","['BiGG_Reaction', 'BiGG_Reaction', '-', '-']","['PFAMs', 'PFAMs', 'DSBA', 'Cytochrom_C']"
SMAGOTU_00516__000000000438,4723,3,"[434, 302, 770]","[2972, 3456, 3886]","['-', '-', '-']","['hypothetical protein_624', 'hypothetical protein_19', 'hypothetical protein_625']","[2023, 2024, 2025]","['-', 'bacterial-type flagellum organization', 'Involved in the assembly process of the P-ring formation. It may associate with FlgF on the rod constituting a structure essential for the P-ring assembly or may act as a modulator protein for the P-ring assembly']","['-', 'flgM', '-']","['-', '-', '-']","['-', '-', '-']","['-', 'ko:K02398', 'ko:K02386']","['-', 'ko02020,ko02025,ko02026,ko02040,map02020,map02025,map02026,map02040', 'ko02040,map02040']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', 'ko00000,ko00001,ko02035', 'ko00000,ko00001,ko02035']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', 'FlgM', 'ChapFlgA']"
SMAGOTU_00516__000000000439,2942,1,[2045],[793],['-'],['Elongation factor G-like protein'],[2026],['small GTP-binding protein'],['-'],['-'],['-'],['ko:K02355'],['-'],['-'],['-'],['-'],"['ko00000,ko03012,ko03029']",['-'],['-'],['-'],"['EFG_C,EFG_II,EFG_IV,GTP_EFTU']"
SMAGOTU_00516__000000000440,4468,1,[854],[3274],['+'],['hypothetical protein_109'],[2029],['Universal stress protein family'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-']
SMAGOTU_00516__000000000441,9021,4,"[605, 644, 1151, 761]","[34, 3267, 3908, 5077]","['+', '+', '+', '+']","['Photosystem I assembly protein Ycf3', 'hypothetical protein_47', 'Outer membrane protein assembly factor BamB', 'hypothetical protein_46']","[2031, 2034, 2035, 2036]","['TIGRFAM type IV pilus biogenesis stability protein PilW', 'protein conserved in bacteria', 'Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane', 'Transport and Golgi organisation 2']","['-', '-', 'bamB', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['ko:K02656', '-', 'ko:K17713', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['ko00000,ko02035,ko02044', '-', 'ko00000,ko02000', '-']","['-', '-', '1.B.33.1', '-']","['-', '-', '-', '-']","['-', '-', '-', '-']","['LysM,TPR_10,TPR_14,TPR_16,TPR_17,TPR_19,TPR_2,TPR_6,TPR_7,TPR_8', 'TPR_21', 'PQQ_2,PQQ_3', 'TANGO2']"
SMAGOTU_00516__000000000443,3260,3,"[551, 1982, 356]","[73, 596, 2751]","['+', '+', '+']","['Glucans biosynthesis protein G', 'Glucans biosynthesis glucosyltransferase H', 'hypothetical protein_192']","[2042, 2043, 2044]","['Involved in the biosynthesis of osmoregulated periplasmic glucans (OPGs)', 'PFAM Glycosyl transferase family 2', 'DsrE/DsrF-like family']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['ko:K03670', 'ko:K03669', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['ko00000', 'ko00000,ko01000,ko01003,ko02000', '-']","['-', '4.D.3.1.1', '-']","['-', 'GT2', '-']","['-', '-', '-']","['MdoG', 'Glyco_trans_2_3,Glycos_transf_2', 'DrsE']"
SMAGOTU_00516__000000000449,6146,3,"[608, 1127, 257]","[2457, 3446, 5845]","['+', '+', '-']","['hypothetical protein_185', 'hypothetical protein_184', 'hypothetical protein_183']","[2060, 2062, 2064]","['-', 'COG2199 FOG GGDEF domain', 'hemerythrin HHE cation binding domain']","['-', '-', '-']","['-', '-', '-']","['-', '2.7.7.65', '-']","['-', 'ko:K21019', '-']","['-', 'ko02025,map02025', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', 'ko00000,ko00001,ko01000', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', 'GGDEF', '-']"
SMAGOTU_00516__000000000453,3061,1,[500],[21],['+'],['Isopentenyl-diphosphate Delta-isomerase'],[2071],['NUDIX domain'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['NUDIX']
SMAGOTU_00516__000000000458,2919,1,[548],[541],['+'],['hypothetical protein_18'],[2093],['Methyltransferase domain'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],"['Methyltransf_23,Methyltransf_25']"
SMAGOTU_00516__000000000459,3738,2,"[722, 992]","[17, 2326]","['+', '+']","['6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating', 'Glucokinase']","[2097, 2099]","['6-phosphogluconate dehydrogenase', 'Belongs to the bacterial glucokinase family']","['-', 'glk']","['-', '-']","['1.1.1.343,1.1.1.44', '2.7.1.2']","['ko:K00033', 'ko:K00845']","['ko00030,ko00480,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map00480,map01100,map01110,map01120,map01130,map01200', 'ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200']","['M00004,M00006', 'M00001,M00549']","['R01528,R10221', 'R00299,R01600,R01786']","['RC00001,RC00539', 'RC00002,RC00017']","['ko00000,ko00001,ko00002,ko01000', 'ko00000,ko00001,ko00002,ko01000']","['-', '-']","['-', '-']","['-', '-']","['6PGD,NAD_binding_2', 'Glucokinase']"
SMAGOTU_00516__000000000460,2793,2,"[773, 773]","[1152, 1988]","['+', '+']","['hypothetical protein_100', 'hypothetical protein_99']","[2102, 2103]","['Belongs to the short-chain dehydrogenases reductases (SDR) family', 'Aspartyl Asparaginyl beta-hydroxylase']","['-', '-']","['-', '-']","['-', '-']","['-', 'ko:K12979']","['-', '-']","['-', '-']","['-', '-']","['-', '-']","['-', 'ko00000,ko01000,ko01005']","['-', '-']","['-', '-']","['-', '-']","['adh_short', 'Asp_Arg_Hydrox']"
SMAGOTU_00516__000000000461,2756,1,[239],[175],['-'],['hypothetical protein_102'],[2104],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-']
SMAGOTU_00516__000000000462,4163,2,"[395, 632]","[406, 2831]","['+', '-']","['Foldase protein PrsA', 'hypothetical protein_105']","[2109, 2112]","['\n\n\n\nDescription', 'Acetyltransferase (GNAT) domain']","['Preferred_name', '-']","['GOs', '-']","['EC', '-']","['KEGG_ko', '-']","['KEGG_Pathway', '-']","['KEGG_Module', '-']","['KEGG_Reaction', '-']","['KEGG_rclass', '-']","['BRITE', '-']","['KEGG_TC', '-']","['CAZy', '-']","['BiGG_Reaction', '-']","['PFAMs', 'Acetyltransf_10']"
SMAGOTU_00516__000000000465,2340,2,"[614, 809]","[211, 1510]","['+', '-']","['Cytochrome c biogenesis ATP-binding export protein CcmA', 'hypothetical protein_152']","[2121, 2123]","['once thought to export heme, this seems not to be the case, but its exact role is uncertain. Responsible for energy coupling to the transport system', 'TIGRFAM Cytochrome c-type biogenesis protein CcmI']","['ccmA', '-']","['-', '-']","['3.6.3.41', '-']","['ko:K02193', 'ko:K02200']","['ko02010,map02010', '-']","['M00259', '-']","['-', '-']","['-', '-']","['ko00000,ko00001,ko00002,ko01000,ko02000', 'ko00000']","['3.A.1.107', '-']","['-', '-']","['-', '-']","['ABC_tran', 'TPR_16,TPR_2']"
SMAGOTU_00516__000000000466,2887,1,[347],[1853],['+'],['hypothetical protein_94'],[2125],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-']
SMAGOTU_00516__000000000469,5175,1,[647],[2780],['-'],['Intermembrane phospholipid transport system binding protein MlaC'],[2136],['PFAM toluene tolerance'],['-'],['-'],['-'],['ko:K07323'],"['ko02010,map02010']",['M00210'],['-'],['-'],"['ko00000,ko00001,ko00002,ko02000']",['3.A.1.27.3'],['-'],['-'],['MlaC']
SMAGOTU_00516__000000000470,2953,2,"[746, 1070]","[791, 1857]","['-', '-']","['hypothetical protein_181', 'hypothetical protein_586']","[2138, 2140]","['-', '\n\n\n\nDescription']","['-', 'Preferred_name']","['-', 'GOs']","['-', 'EC']","['-', 'KEGG_ko']","['-', 'KEGG_Pathway']","['-', 'KEGG_Module']","['-', 'KEGG_Reaction']","['-', 'KEGG_rclass']","['-', 'BRITE']","['-', 'KEGG_TC']","['-', 'CAZy']","['-', 'BiGG_Reaction']","['-', 'PFAMs']"
SMAGOTU_00516__000000000471,5824,1,[2477],[732],['+'],['hypothetical protein_118'],[2142],['Diguanylate cyclase'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],"['EAL,GGDEF,MASE3,PAS,PAS_9']"
SMAGOTU_00516__000000000472,3223,1,[1796],[73],['+'],['Translocation and assembly module subunit TamA'],[2145],['Surface antigen variable number'],['-'],['-'],['-'],['ko:K07278'],['-'],['-'],['-'],['-'],"['ko00000,ko02000']",['1.B.33.2.4'],['-'],['-'],"['Bac_surface_Ag,POTRA,POTRA_TamA_1']"
SMAGOTU_00516__000000000473,3493,2,"[167, 914]","[40, 791]","['+', '+']","['(S)-ureidoglycine--glyoxylate transaminase', 'lipid kinase YegS']","[2148, 2149]","['2-aminoethylphosphonate-pyruvate transaminase activity', 'PFAM Diacylglycerol kinase catalytic']","['spt', '-']","['-', '-']","['2.6.1.44,2.6.1.45,2.6.1.51', '-']","['ko:K00830', '-']","['ko00250,ko00260,ko00630,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko04146,map00250,map00260,map00630,map00680,map01100,map01110,map01120,map01130,map01200,map04146', '-']","['M00346,M00532', '-']","['R00369,R00372,R00585,R00588', '-']","['RC00006,RC00008,RC00018', '-']","['ko00000,ko00001,ko00002,ko01000,ko01007', '-']","['-', '-']","['-', '-']","['-', '-']","['Aminotran_5', 'DAGK_cat']"
SMAGOTU_00516__000000000474,2051,1,[686],[628],['-'],['Phosphate regulon transcriptional regulatory protein PhoB'],[2152],['phosphate regulon transcriptional regulatory protein PhoB'],['-'],['-'],['-'],['ko:K07657'],"['ko02020,map02020']",['M00434'],['-'],['-'],"['ko00000,ko00001,ko00002,ko02022']",['-'],['-'],['-'],"['Response_reg,Trans_reg_C']"
SMAGOTU_00516__000000000477,5019,1,[2807],[1525],['+'],['Beta-barrel assembly-enhancing protease_126'],[2160],['PEP-CTERM system TPR-repeat lipoprotein'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],"['TPR_16,TPR_19,TPR_4,TPR_8']"
SMAGOTU_00516__000000000478,4304,3,"[1379, 359, 245]","[20, 1516, 3379]","['+', '+', '-']","['hypothetical protein_637', 'Antitoxin HigA', 'hypothetical protein_595']","[2161, 2162, 2165]","['Rossmann fold nucleotide-binding protein involved in DNA uptake', 'TIGRFAM Addiction module antidote protein, HigA', '\n\n\n\nDescription']","['-', 'higA', 'Preferred_name']","['-', '-', 'GOs']","['-', '-', 'EC']","['-', 'ko:K21498', 'KEGG_ko']","['-', '-', 'KEGG_Pathway']","['-', '-', 'KEGG_Module']","['-', '-', 'KEGG_Reaction']","['-', '-', 'KEGG_rclass']","['-', 'ko00000,ko02048', 'BRITE']","['-', '-', 'KEGG_TC']","['-', '-', 'CAZy']","['-', '-', 'BiGG_Reaction']","['DNA_processg_A', 'HTH_3', 'PFAMs']"
SMAGOTU_00516__000000000479,2886,2,"[338, 821]","[39, 367]","['+', '+']","['hypothetical protein_321', 'hypothetical protein_320']","[2167, 2168]","['\n\n\n\nDescription', '\n\n\n\nDescription']","['Preferred_name', 'Preferred_name']","['GOs', 'GOs']","['EC', 'EC']","['KEGG_ko', 'KEGG_ko']","['KEGG_Pathway', 'KEGG_Pathway']","['KEGG_Module', 'KEGG_Module']","['KEGG_Reaction', 'KEGG_Reaction']","['KEGG_rclass', 'KEGG_rclass']","['BRITE', 'BRITE']","['KEGG_TC', 'KEGG_TC']","['CAZy', 'CAZy']","['BiGG_Reaction', 'BiGG_Reaction']","['PFAMs', 'PFAMs']"
SMAGOTU_00516__000000000481,3810,3,"[731, 983, 695]","[1089, 1831, 2846]","['+', '+', '-']","['hypothetical protein_96', 'hypothetical protein_95', 'Demethylmenaquinone methyltransferase']","[2175, 2176, 2177]","['-', 'Belongs to the FPP GGPP synthase family', 'Putative methyltransferase']","['-', '-', '-']","['-', '-', '-']","['-', '-', '2.1.1.163,2.1.1.201']","['-', '-', 'ko:K03183']","['-', '-', 'ko00130,ko01100,ko01110,map00130,map01100,map01110']","['-', '-', 'M00116,M00117']","['-', '-', 'R04990,R04993,R06859,R08774,R09736']","['-', '-', 'RC00003,RC01253,RC01662']","['-', '-', 'ko00000,ko00001,ko00002,ko01000']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', 'polyprenyl_synt', 'Ubie_methyltran']"
SMAGOTU_00516__000000000483,4852,2,"[524, 1022]","[2426, 2969]","['+', '+']","['LPS-assembly lipoprotein LptE', 'hypothetical protein_30']","[2182, 2183]","['Together with LptD, is involved in the assembly of lipopolysaccharide (LPS) at the surface of the outer membrane. Required for the proper assembly of LptD. Binds LPS and may serve as the LPS recognition site at the outer membrane', 'DNA polymerase III, delta subunit']","['lptE', '-']","['GO:0001530,GO:0003674,GO:0005488,GO:0005575,GO:0005623,GO:0006810,GO:0006869,GO:0008150,GO:0008289,GO:0009279,GO:0009987,GO:0010876,GO:0015920,GO:0016020,GO:0016043,GO:0019867,GO:0022607,GO:0030312,GO:0030313,GO:0031975,GO:0033036,GO:0043163,GO:0043165,GO:0044085,GO:0044091,GO:0044462,GO:0044464,GO:0045229,GO:0051179,GO:0051234,GO:0061024,GO:0071702,GO:0071709,GO:0071840,GO:0071944,GO:0097367,GO:1901264', '-']","['-', '2.7.7.7']","['ko:K03643', 'ko:K02340']","['-', 'ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440']","['-', 'M00260']","['-', 'R00375,R00376,R00377,R00378']","['-', 'RC02795']","['ko00000,ko02000', 'ko00000,ko00001,ko00002,ko01000,ko03032,ko03400']","['1.B.42.1', '-']","['-', '-']","['iECH74115_1262.ECH74115_0730,iECSP_1301.ECSP_0694,iECs_1301.ECs0679,iG2583_1286.G2583_0804,iZ_1308.Z0788', '-']","['LptE', 'DNA_pol3_delt_C,DNA_pol3_delta']"
SMAGOTU_00516__000000000484,2613,1,[287],[1],['+'],['hypothetical protein_5'],[2184],['signal transduction protein'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['HDOD']
SMAGOTU_00516__000000000485,3057,1,[875],[176],['+'],['hypothetical protein_180'],[2188],['Membrane protein required for beta-lactamase induction'],['-'],['-'],['-'],['ko:K03807'],['-'],['-'],['-'],['-'],['ko00000'],['-'],['-'],['-'],"['AmpE,CobD_Cbib']"
SMAGOTU_00516__000000000487,5392,2,"[1958, 944]","[386, 2394]","['-', '-']","['hypothetical protein_627', 'Peptidoglycan hydrolase FlgJ']","[2194, 2195]","['TIGRFAM Flagellar hook-associated protein, FlgK', 'Flagellar rod assembly protein muramidase FlgJ']","['flgK', '-']","['-', '-']","['-', '-']","['ko:K02396', 'ko:K02395']","['ko02040,map02040', '-']","['-', '-']","['-', '-']","['-', '-']","['ko00000,ko00001,ko02035', 'ko00000,ko02035']","['-', '-']","['-', '-']","['-', '-']","['Flg_bb_rod,Flg_bbr_C', 'Glucosaminidase,Rod-binding']"
SMAGOTU_00516__000000000489,2005,1,[836],[1027],['-'],['DNA helicase IV'],[2203],['\n\n\n\nDescription'],['Preferred_name'],['GOs'],['EC'],['KEGG_ko'],['KEGG_Pathway'],['KEGG_Module'],['KEGG_Reaction'],['KEGG_rclass'],['BRITE'],['KEGG_TC'],['CAZy'],['BiGG_Reaction'],['PFAMs']
SMAGOTU_00516__000000000491,2347,1,[929],[1297],['-'],['hypothetical protein_135'],[2209],['PFAM periplasmic solute binding protein'],['-'],['-'],['-'],['ko:K09815'],"['ko02010,map02010']",['M00242'],['-'],['-'],"['ko00000,ko00001,ko00002,ko02000']","['3.A.1.15.3,3.A.1.15.5']",['-'],['-'],['ZnuA']
SMAGOTU_00516__000000000492,3146,1,[881],[223],['-'],['hypothetical protein_104'],[2210],['Protein of unknown function (DUF3365)'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],"['DUF3365,HAMP']"
SMAGOTU_00516__000000000495,2940,1,[602],[1753],['+'],['Dephospho-CoA kinase'],[2231],"[""Catalyzes the phosphorylation of the 3'-hydroxyl group of dephosphocoenzyme A to form coenzyme A""]",['coaE'],['-'],['2.7.1.24'],['ko:K00859'],"['ko00770,ko01100,map00770,map01100']",['M00120'],['R00130'],"['RC00002,RC00078']","['ko00000,ko00001,ko00002,ko01000']",['-'],['-'],['-'],['CoaE']
SMAGOTU_00516__000000000497,2528,3,"[515, 344, 191]","[1, 585, 1143]","['+', '-', '+']","['Protein adenylyltransferase SelO', 'hypothetical protein_170', 'hypothetical protein_218']","[2239, 2240, 2241]","['Belongs to the UPF0061 (SELO) family', '-', 'TIGRFAM CRISPR-associated protein, NE0113']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['-', '-', '-']","['UPF0061', '-', 'Cas_NE0113']"
